SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE, ID_STUDY
2194740,TCGA-62-A46R-01,NRAS,normal,       0.703,417
2386282,TCGA-RY-A83Z-01,NRAS,normal,      -0.323,545
2386128,TCGA-PE-A5DD-01,NRAS,normal,      -1.469,414
2193315,TCGA-C5-A1MP-01,NRAS,normal,      -0.512,415
1899924,TCGA-BH-A0E2-01,NRAS,normal,       1.317,414
2339869,TCGA-BW-A5NP-01,NRAS,normal,      -0.615,628
1651013,TCGA-AA-3666-01,NRAS,normal,       0.951,376
1651212,TCGA-CM-4752-01,NRAS,normal,      -0.147,376
1651583,TCGA-AH-6547-01,NRAS,normal,       0.042,375
2386110,TCGA-BH-A8FY-01,NRAS,normal,      -1.271,414
2121611,TCGA-EB-A551-01,NRAS,over,       2.315,540
2339635,TCGA-G3-AAV7-01,NRAS,normal,       0.382,628
2385863,TCGA-33-A5GW-01,NRAS,normal,      -1.861,418
2339655,TCGA-50-8460-01,NRAS,normal,      -1.290,417
1900137,TCGA-E2-A15E-06,NRAS,normal,      -0.204,414
2194860,TCGA-97-8174-01,NRAS,normal,      -0.845,417
2198284,TCGA-AJ-A3EK-01,NRAS,normal,       1.274,419
1913989,TCGA-44-8117-01,NRAS,normal,       0.606,417
1780060,TCGA-05-4398-01,NRAS,normal,       0.539,417
2193561,TCGA-H7-7774-01,NRAS,normal,      -0.936,627
1651250,TCGA-D5-6532-01,NRAS,normal,       0.224,376
1899856,TCGA-B6-A0IH-01,NRAS,normal,      -0.709,414
2122082,TCGA-EM-A3O7-01,NRAS,normal,      -1.256,542
2270231,TCGA-IG-A3Y9-01,NRAS,normal,      -0.191,633
1779987,TCGA-CJ-5675-01,NRAS,normal,      -0.724,416
2193903,TCGA-AK-3426-01,NRAS,normal,      -1.263,416
2262923,TCGA-C5-A1ME-01,NRAS,normal,      -1.232,415
2120352,TCGA-32-2632-01,NRAS,normal,      -1.067,329
2457251,TCGA-3B-A9HZ-01,NRAS,normal,      -0.869,635
2262751,TCGA-H7-A6C4-01,NRAS,normal,       0.005,627
2194237,TCGA-DU-8158-01,NRAS,normal,      -0.833,545
2339640,TCGA-DD-AADM-01,NRAS,normal,      -0.935,628
2194147,TCGA-CS-4938-01,NRAS,normal,       0.046,545
2339707,TCGA-YL-A8SP-01,NRAS,normal,      -1.065,435
2122134,TCGA-ET-A3DV-01,NRAS,normal,       0.676,542
1651541,TCGA-AG-3600-01,NRAS,normal,      -0.481,375
2339190,TCGA-G2-AA3C-01,NRAS,normal,      -0.262,413
2121808,TCGA-BJ-A0Z2-01,NRAS,normal,      -0.258,542
1651000,TCGA-AA-3553-01,NRAS,normal,       1.330,376
2270200,TCGA-QQ-A8VG-01,NRAS,normal,       0.600,635
2269752,TCGA-DX-A6YR-01,NRAS,normal,      -0.388,635
1899662,TCGA-A7-A13G-01,NRAS,normal,      -0.539,414
2198313,TCGA-FI-A2D5-01,NRAS,normal,       0.108,419
2386238,TCGA-DF-A2KY-01,NRAS,normal,       0.016,419
1651634,TCGA-F5-6571-01,NRAS,normal,       1.246,375
2195238,TCGA-63-7020-01,NRAS,normal,      -0.376,418
2194282,TCGA-DH-5142-01,NRAS,normal,       0.630,545
2198003,TCGA-BR-8289-01,NRAS,normal,      -0.144,541
2193436,TCGA-NH-A5IV-01,NRAS,normal,      -0.733,376
2339780,TCGA-XF-A9T8-01,NRAS,normal,       0.102,413
1651562,TCGA-AG-3890-01,NRAS,normal,      -0.230,375
2193519,TCGA-CQ-5327-01,NRAS,normal,       0.120,627
1782304,TCGA-60-2722-01,NRAS,normal,      -0.288,418
2263194,TCGA-MR-A8JO-01,NRAS,normal,      -0.357,628
1913987,TCGA-44-7671-01,NRAS,normal,      -0.387,417
1474868,TCGA-59-2348-01,NRAS,normal,      -0.477,331
2263133,TCGA-FC-A8O0-01,NRAS,normal,      -1.030,435
2194580,TCGA-DD-A118-01,NRAS,normal,       0.261,628
2193474,TCGA-BA-A6DB-01,NRAS,normal,      -0.963,627
2386055,TCGA-2Y-A9H4-01,NRAS,normal,      -0.257,628
2339544,TCGA-S3-AA15-01,NRAS,normal,      -0.535,414
2457256,TCGA-DX-A6BF-01,NRAS,normal,      -0.270,635
2263188,TCGA-QH-A6CZ-01,NRAS,normal,      -1.731,545
2339180,TCGA-XF-A9T5-01,NRAS,normal,      -0.639,413
2194334,TCGA-HT-7605-01,NRAS,normal,      -1.570,545
2196494,TCGA-FB-A4P5-01,NRAS,normal,      -0.504,629
1783408,TCGA-B5-A11Q-01,NRAS,normal,      -0.289,419
1899623,TCGA-A2-A0EV-01,NRAS,normal,       0.245,414
2196456,TCGA-25-1323-01,NRAS,normal,       1.187,331
2194322,TCGA-DB-5275-01,NRAS,normal,      -0.032,545
2385885,TCGA-63-A5MR-01,NRAS,normal,      -1.056,418
2197931,TCGA-BR-A4QL-01,NRAS,normal,      -0.086,541
2385951,TCGA-J9-A8CP-01,NRAS,normal,      -0.666,435
1650958,TCGA-A6-6651-01,NRAS,normal,      -0.471,376
2339955,TCGA-GN-A8LL-06,NRAS,normal,      -1.928,540
1899724,TCGA-A8-A09K-01,NRAS,normal,      -0.930,414
2120517,TCGA-CJ-4890-01,NRAS,normal,       0.021,416
2339268,TCGA-CV-A464-01,NRAS,normal,      -1.405,627
2263444,TCGA-ER-A19W-06,NRAS,over,       3.544,540
1779249,TCGA-CU-A0YR-01,NRAS,normal,       0.371,413
2121885,TCGA-DJ-A2PS-01,NRAS,normal,       0.120,542
2263242,TCGA-FD-A6TI-01,NRAS,normal,      -0.401,413
1900040,TCGA-D8-A140-01,NRAS,normal,      -0.208,414
2193790,TCGA-CQ-6225-01,NRAS,normal,      -1.475,627
2270052,TCGA-PC-A5DN-01,NRAS,normal,      -0.459,635
1900233,TCGA-EW-A1IY-01,NRAS,normal,       1.674,414
2269757,TCGA-FA-A4BB-01,NRAS,normal,      -0.380,632
2269719,TCGA-N6-A4VG-01,NRAS,normal,       0.732,636
1650388,TCGA-AB-2896-03,NRAS,normal,      -0.190,377
1899903,TCGA-BH-A0BV-01,NRAS,normal,      -1.811,414
1779257,TCGA-A1-A0SJ-01,NRAS,normal,       0.452,414
2193237,TCGA-FD-A3SP-01,NRAS,normal,       1.312,413
1783539,TCGA-D1-A1NX-01,NRAS,normal,       0.604,419
2193207,TCGA-FD-A5BZ-01,NRAS,normal,       0.462,413
2121476,TCGA-HC-7079-01,NRAS,over,       2.111,435
2121790,TCGA-GF-A4EO-06,NRAS,normal,       0.258,540
2269940,TCGA-N1-A6IA-01,NRAS,over,       2.621,635
2198179,TCGA-KS-A41F-01,NRAS,normal,      -1.920,542
1797233,TCGA-G9-6496-01,NRAS,normal,      -1.034,435
2197608,TCGA-EJ-8468-01,NRAS,normal,       0.286,435
1781967,TCGA-56-6545-01,NRAS,normal,      -0.508,418
2197904,TCGA-D7-6528-01,NRAS,normal,      -1.244,541
2339829,TCGA-CV-A45Y-01,NRAS,normal,      -1.228,627
2195172,TCGA-21-1079-01,NRAS,normal,       0.246,418
2263065,TCGA-JW-A852-01,NRAS,under,      -2.176,415
1900142,TCGA-E2-A15J-01,NRAS,normal,      -0.645,414
2340509,TCGA-GU-A764-01,NRAS,normal,       0.420,413
2339262,TCGA-UF-A71B-01,NRAS,normal,      -0.292,627
2198428,TCGA-BK-A26L-01,NRAS,over,       2.314,419
2187856,TCGA-A7-A56D-01,NRAS,normal,      -1.574,414
2187811,TCGA-AR-A2LM-01,NRAS,normal,       0.400,414
1474844,TCGA-09-2044-01,NRAS,over,       3.242,331
2339530,TCGA-XF-A9SZ-01,NRAS,normal,      -1.367,413
2457470,TCGA-56-8201-01,NRAS,normal,      -0.594,418
2196534,TCGA-IB-7890-01,NRAS,normal,       0.682,629
2121957,TCGA-EL-A3CN-01,NRAS,normal,       0.971,542
2198022,TCGA-BR-7959-01,NRAS,normal,      -0.774,541
2385722,TCGA-4Z-AA7Q-01,NRAS,normal,      -0.087,413
2193281,TCGA-FD-A43N-01,NRAS,normal,       0.328,413
2386256,TCGA-E1-A7YI-01,NRAS,over,       3.557,545
1337881,TCGA-06-2562-01,NRAS,normal,       1.215,329
2340380,TCGA-DD-AACZ-01,NRAS,over,       3.437,628
1779938,TCGA-BP-5010-01,NRAS,normal,      -1.311,416
1783541,TCGA-DI-A1NN-01,NRAS,normal,       0.850,419
2194813,TCGA-62-A46V-01,NRAS,normal,      -1.723,417
2194750,TCGA-55-8087-01,NRAS,normal,      -1.234,417
1650453,TCGA-AB-2967-03,NRAS,normal,      -0.031,377
2386122,TCGA-EW-A6SA-01,NRAS,over,      15.805,414
2121859,TCGA-DJ-A13M-01,NRAS,normal,      -0.799,542
1337989,TCGA-14-0790-01,NRAS,normal,      -0.965,329
2385694,TCGA-3A-A9IB-01,NRAS,normal,      -0.082,629
2187744,TCGA-EW-A3U0-01,NRAS,normal,       0.305,414
2385960,TCGA-KC-A7FA-01,NRAS,normal,      -0.647,435
1900059,TCGA-D8-A1JM-01,NRAS,normal,       1.654,414
2121634,TCGA-EE-A29C-06,NRAS,normal,      -0.883,540
2122034,TCGA-EM-A22K-01,NRAS,normal,      -1.047,542
1780080,TCGA-05-5425-01,NRAS,normal,       1.826,417
1475053,TCGA-23-1026-01,NRAS,normal,      -1.125,331
2198445,TCGA-AP-A1E1-01,NRAS,normal,       0.469,419
1898114,TCGA-FD-A3B6-01,NRAS,over,       2.159,413
1900224,TCGA-E9-A244-01,NRAS,normal,      -1.021,414
2270050,TCGA-OR-A5LS-01,NRAS,normal,      -0.832,631
1475118,TCGA-25-1623-01,NRAS,normal,       0.049,331
2269681,TCGA-GS-A9TX-01,NRAS,normal,       1.023,632
2121952,TCGA-E8-A437-01,NRAS,normal,      -1.272,542
2198000,TCGA-D7-A4YT-01,NRAS,normal,      -0.043,541
2197897,TCGA-BR-A4J6-01,NRAS,over,       4.064,541
2122063,TCGA-EM-A3AK-01,NRAS,normal,      -0.789,542
2195216,TCGA-22-1000-01,NRAS,normal,      -0.511,418
2198453,TCGA-A5-A2K5-01,NRAS,normal,      -1.614,419
1779918,TCGA-BP-4982-01,NRAS,normal,       0.602,416
1651266,TCGA-D5-6927-01,NRAS,normal,      -1.205,376
2385784,TCGA-UY-A9PD-01,NRAS,normal,       0.826,413
2339241,TCGA-GH-A9DA-01,NRAS,normal,       1.211,415
2340503,TCGA-2A-A8VL-01,NRAS,normal,      -1.043,435
1780166,TCGA-50-5942-01,NRAS,normal,      -1.053,417
1731233,TCGA-29-1694-01,NRAS,normal,      -0.988,331
1651601,TCGA-DC-5337-01,NRAS,normal,       1.141,375
2386011,TCGA-V1-A9OX-01,NRAS,normal,      -0.557,435
1783409,TCGA-B5-A11R-01,NRAS,normal,      -0.054,419
1797163,TCGA-CH-5752-01,NRAS,over,       3.553,435
2457476,TCGA-ZJ-AAXJ-01,NRAS,under,      -2.128,415
1783410,TCGA-B5-A11S-01,NRAS,normal,       1.097,419
2263167,TCGA-C5-A3HL-01,NRAS,normal,       0.368,415
2198238,TCGA-DJ-A3VG-01,NRAS,normal,      -0.536,542
2386065,TCGA-5R-AA1D-01,NRAS,normal,      -0.084,628
2197896,TCGA-BR-7707-01,NRAS,normal,      -0.968,541
2194593,TCGA-CC-5263-01,NRAS,over,       2.787,628
1779866,TCGA-B0-5710-01,NRAS,normal,       0.402,416
1783308,TCGA-A5-A0GD-01,NRAS,normal,       0.237,419
2270253,TCGA-KN-8437-01,NRAS,normal,       0.664,634
1780122,TCGA-44-5645-01,NRAS,normal,      -0.883,417
2197902,TCGA-BR-A4CR-01,NRAS,normal,       1.114,541
2197589,TCGA-EJ-8469-01,NRAS,normal,       1.922,435
2198312,TCGA-EY-A4KR-01,NRAS,normal,       0.911,419
2195168,TCGA-85-8481-01,NRAS,normal,      -0.975,418
1779933,TCGA-BP-5004-01,NRAS,normal,      -0.833,416
2193925,TCGA-B8-A54J-01,NRAS,normal,      -0.887,416
2121959,TCGA-EL-A3CP-01,NRAS,normal,       0.278,542
2120406,TCGA-AK-3445-01,NRAS,normal,      -0.481,416
2194752,TCGA-83-5908-01,NRAS,normal,       0.777,417
2385911,TCGA-NC-A5HP-01,NRAS,under,      -2.015,418
1650943,TCGA-A6-5660-01,NRAS,normal,       0.337,376
2339231,TCGA-VS-A94Y-01,NRAS,normal,      -1.056,415
2195221,TCGA-56-8628-01,NRAS,normal,      -0.258,418
2339709,TCGA-EJ-A65G-01,NRAS,normal,      -0.101,435
1651544,TCGA-AG-3605-01,NRAS,normal,      -0.601,375
1780171,TCGA-50-6593-01,NRAS,normal,       0.213,417
2121809,TCGA-BJ-A0Z3-01,NRAS,normal,       0.034,542
2339794,TCGA-UC-A7PI-01,NRAS,normal,      -0.632,415
2195085,TCGA-37-4130-01,NRAS,over,       3.888,418
2262781,TCGA-S9-A6WD-01,NRAS,normal,      -1.549,545
2339551,TCGA-VS-A957-01,NRAS,normal,      -0.009,415
1650465,TCGA-AB-2979-03,NRAS,normal,      -1.039,377
1783546,TCGA-EY-A212-01,NRAS,over,       2.181,419
1779927,TCGA-BP-4993-01,NRAS,normal,      -0.550,416
1780176,TCGA-55-1592-01,NRAS,over,       2.278,417
2340116,TCGA-3N-A9WB-06,NRAS,over,       5.707,540
1900126,TCGA-E2-A153-01,NRAS,normal,      -0.457,414
1651573,TCGA-AG-3999-01,NRAS,normal,      -0.523,375
1899690,TCGA-A8-A081-01,NRAS,normal,       0.514,414
1900027,TCGA-C8-A1HO-01,NRAS,normal,       0.187,414
2339663,TCGA-98-A539-01,NRAS,normal,      -0.455,418
2198017,TCGA-CG-5721-01,NRAS,normal,      -0.719,541
1782475,TCGA-66-2742-01,NRAS,normal,       0.675,418
1779910,TCGA-BP-4971-01,NRAS,normal,      -1.735,416
2120515,TCGA-CJ-4888-01,NRAS,normal,      -0.874,416
2193307,TCGA-C5-A2LY-01,NRAS,under,      -2.264,415
2194426,TCGA-HT-7616-01,NRAS,normal,      -1.318,545
1781472,TCGA-37-4141-01,NRAS,normal,       1.455,418
1780231,TCGA-75-6212-01,NRAS,normal,      -0.526,417
2457475,TCGA-2W-A8YY-01,NRAS,under,      -2.163,415
2340190,TCGA-5C-AAPD-01,NRAS,normal,      -0.353,628
2194636,TCGA-DD-A39Y-01,NRAS,over,       2.699,628
2121870,TCGA-DJ-A1QE-01,NRAS,normal,       1.297,542
1651267,TCGA-D5-6928-01,NRAS,normal,      -1.307,376
2120475,TCGA-BP-4759-01,NRAS,normal,      -0.213,416
2121565,TCGA-D9-A4Z5-01,NRAS,normal,      -0.758,540
1779983,TCGA-CJ-4920-01,NRAS,normal,      -0.216,416
2263076,TCGA-HD-A6HZ-01,NRAS,normal,      -0.289,627
2121751,TCGA-FS-A1Z4-06,NRAS,normal,       1.309,540
2385766,TCGA-GC-A4ZW-01,NRAS,normal,       1.924,413
2385910,TCGA-NC-A5HO-01,NRAS,normal,      -1.355,418
2195223,TCGA-56-7221-01,NRAS,normal,      -1.101,418
2339724,TCGA-KK-A6E4-01,NRAS,normal,      -0.549,435
2195146,TCGA-52-7812-01,NRAS,normal,      -1.215,418
2197885,TCGA-CG-4474-01,NRAS,normal,      -1.016,541
2122073,TCGA-EM-A3FM-01,NRAS,normal,      -1.576,542
2457448,TCGA-VM-A8CF-01,NRAS,normal,      -1.816,545
2122054,TCGA-EM-A2OY-01,NRAS,normal,       0.207,542
2198142,TCGA-D7-5578-01,NRAS,normal,      -0.787,541
2194805,TCGA-55-8205-01,NRAS,normal,       0.900,417
2386067,TCGA-BD-A2L6-01,NRAS,normal,       0.321,628
2121621,TCGA-EE-A180-06,NRAS,normal,       0.304,540
1650372,TCGA-AB-2880-03,NRAS,normal,       0.429,377
2198436,TCGA-AJ-A3OK-01,NRAS,normal,      -0.700,419
1783373,TCGA-AX-A0IS-01,NRAS,normal,       0.194,419
1651106,TCGA-AA-A00U-01,NRAS,normal,      -0.116,376
2270242,TCGA-KL-8324-01,NRAS,under,      -2.764,634
2194751,TCGA-69-8253-01,NRAS,normal,      -0.504,417
2339445,TCGA-EJ-7318-01,NRAS,normal,      -1.129,435
2121562,TCGA-D9-A3Z4-01,NRAS,normal,       0.665,540
1899882,TCGA-BH-A0AZ-01,NRAS,normal,      -0.668,414
2270189,TCGA-OR-A5L6-01,NRAS,normal,      -0.898,631
2263246,TCGA-UC-A7PD-01,NRAS,normal,      -0.327,415
2121689,TCGA-EE-A2MS-06,NRAS,normal,      -0.325,540
2198117,TCGA-BR-8683-01,NRAS,normal,       1.266,541
2194255,TCGA-DB-A64W-01,NRAS,normal,      -0.657,545
1783451,TCGA-BG-A18B-01,NRAS,normal,       0.240,419
2269854,TCGA-MB-A5Y8-01,NRAS,normal,       1.836,635
2270000,TCGA-G8-6914-01,NRAS,normal,      -0.845,632
2196541,TCGA-IB-7886-01,NRAS,normal,       0.705,629
2120404,TCGA-AK-3431-01,NRAS,normal,       1.698,416
2386001,TCGA-V1-A8X3-01,NRAS,normal,      -0.595,435
2193368,TCGA-IR-A3LH-01,NRAS,normal,       0.606,415
2340230,TCGA-YL-A8SI-01,NRAS,normal,      -0.340,435
2340044,TCGA-DD-AAW3-01,NRAS,normal,      -0.506,628
2386197,TCGA-VS-A9UB-01,NRAS,normal,       0.638,415
1899862,TCGA-B6-A0RI-01,NRAS,normal,       1.663,414
2198032,TCGA-BR-8291-01,NRAS,normal,       0.358,541
2339183,TCGA-2F-A9KO-01,NRAS,over,       2.176,413
1779243,TCGA-C4-A0F6-01,NRAS,normal,       0.633,413
1475085,TCGA-24-0975-01,NRAS,normal,      -1.394,331
2194288,TCGA-DB-A4XA-01,NRAS,normal,      -1.733,545
1900134,TCGA-E2-A15C-01,NRAS,normal,      -0.249,414
2193866,TCGA-CR-6492-01,NRAS,normal,      -0.108,627
2193221,TCGA-CF-A47V-01,NRAS,normal,      -1.143,413
2120499,TCGA-CJ-4639-01,NRAS,normal,       0.243,416
1899649,TCGA-A2-A25D-01,NRAS,normal,       0.152,414
1898134,TCGA-GD-A3OS-01,NRAS,normal,      -0.251,413
2263415,TCGA-UF-A7JV-01,NRAS,normal,       0.704,627
1651570,TCGA-AG-3902-01,NRAS,normal,      -0.892,375
1899911,TCGA-BH-A0DG-01,NRAS,normal,      -0.681,414
2195237,TCGA-77-A5GB-01,NRAS,normal,       0.041,418
1782830,TCGA-66-2782-01,NRAS,over,       2.614,418
1780064,TCGA-05-4410-01,NRAS,normal,       0.121,417
1651553,TCGA-AG-3731-01,NRAS,normal,       0.781,375
1651645,TCGA-G5-6235-01,NRAS,normal,       1.654,375
2187736,TCGA-GM-A2DD-01,NRAS,normal,      -0.717,414
1780809,TCGA-22-4591-01,NRAS,normal,       1.264,418
2340039,TCGA-CC-A7IK-01,NRAS,over,       2.453,628
1801073,TCGA-CJ-4637-01,NRAS,normal,       0.409,416
2262916,TCGA-PN-A8M9-01,NRAS,normal,      -0.004,415
2198052,TCGA-D7-6820-01,NRAS,normal,      -1.161,541
2193814,TCGA-CV-7235-01,NRAS,normal,       0.178,627
1474937,TCGA-24-1436-01,NRAS,normal,       0.402,331
1915893,TCGA-HC-7744-01,NRAS,over,       2.457,435
2197860,TCGA-HU-A4H2-01,NRAS,normal,       1.336,541
2263061,TCGA-EK-A2RO-01,NRAS,normal,      -0.524,415
2197908,TCGA-BR-8081-01,NRAS,normal,      -0.327,541
2198390,TCGA-AX-A3G6-01,NRAS,normal,       0.162,419
2120521,TCGA-CJ-4894-01,NRAS,normal,      -0.381,416
2187700,TCGA-OL-A5RV-01,NRAS,normal,      -0.719,414
2120471,TCGA-BP-4354-01,NRAS,normal,       0.508,416
1899713,TCGA-A8-A091-01,NRAS,normal,      -0.725,414
2122014,TCGA-EL-A4K0-01,NRAS,normal,      -0.199,542
1913990,TCGA-44-8119-01,NRAS,normal,       0.661,417
1651054,TCGA-AA-3855-01,NRAS,normal,      -0.084,376
2339487,TCGA-Z2-A8RT-06,NRAS,normal,       0.521,540
1780577,TCGA-21-1078-01,NRAS,normal,      -0.901,418
1779969,TCGA-CJ-4882-01,NRAS,normal,      -0.655,416
2262775,TCGA-DU-A76R-01,NRAS,under,      -2.083,545
2340305,TCGA-G3-AAV3-01,NRAS,normal,      -0.600,628
2457459,TCGA-HV-AA8V-01,NRAS,normal,      -0.817,629
2339446,TCGA-KK-A6E2-01,NRAS,normal,       1.337,435
2262851,TCGA-J4-A67Q-01,NRAS,normal,      -1.459,435
1651625,TCGA-EI-6882-01,NRAS,normal,      -0.696,375
2193225,TCGA-LT-A5Z6-01,NRAS,normal,      -0.466,413
2262977,TCGA-DU-A6S8-01,NRAS,normal,      -1.657,545
2198270,TCGA-A5-A1OF-01,NRAS,normal,      -0.410,419
2270148,TCGA-FX-A2QS-01,NRAS,over,       2.718,635
1475033,TCGA-04-1514-01,NRAS,normal,       0.310,331
2120420,TCGA-B0-4714-01,NRAS,normal,      -1.439,416
2194285,TCGA-HT-7603-01,NRAS,normal,      -0.236,545
2262901,TCGA-K4-A5RJ-01,NRAS,normal,       1.118,413
2121868,TCGA-DJ-A13X-01,NRAS,normal,      -0.234,542
1797225,TCGA-G9-6367-01,NRAS,normal,      -0.503,435
1779419,TCGA-AN-A0AR-01,NRAS,normal,       1.592,414
2198274,TCGA-D1-A175-01,NRAS,normal,       1.325,419
1781029,TCGA-22-5491-01,NRAS,normal,      -0.379,418
2262770,TCGA-KT-A7W1-01,NRAS,normal,       1.316,545
2339867,TCGA-DD-AACG-01,NRAS,normal,       0.770,628
1782386,TCGA-63-5131-01,NRAS,normal,       1.095,418
2339842,TCGA-HT-8015-01,NRAS,normal,      -0.869,545
2385748,TCGA-DK-AA6R-01,NRAS,over,       2.359,413
1780215,TCGA-73-4666-01,NRAS,normal,      -0.495,417
2194561,TCGA-BC-A10R-01,NRAS,normal,       0.584,628
2193853,TCGA-CV-6943-01,NRAS,normal,      -0.613,627
2339514,TCGA-DF-A2KZ-01,NRAS,normal,      -0.519,419
2195029,TCGA-33-4587-01,NRAS,normal,       0.238,418
2198178,TCGA-IM-A41Z-01,NRAS,normal,       0.294,542
1651009,TCGA-AA-3660-01,NRAS,normal,       0.129,376
1650328,TCGA-AB-2836-03,NRAS,normal,      -0.794,377
1338016,TCGA-14-1829-01,NRAS,over,       3.307,329
2263198,TCGA-KR-A7K0-01,NRAS,normal,      -0.710,628
1475010,TCGA-09-2045-01,NRAS,normal,      -0.894,331
2194391,TCGA-DU-6410-01,NRAS,normal,      -1.054,545
1779251,TCGA-DK-A1A5-01,NRAS,under,      -2.090,413
2340111,TCGA-YG-AA3P-06,NRAS,normal,      -0.394,540
2194886,TCGA-55-A490-01,NRAS,normal,       0.405,417
2121479,TCGA-HC-7212-01,NRAS,normal,       1.404,435
2122072,TCGA-EM-A3FL-01,NRAS,normal,      -0.161,542
2198478,TCGA-EY-A1G8-01,NRAS,normal,      -0.481,419
2198063,TCGA-HU-8243-01,NRAS,over,       2.494,541
2339531,TCGA-GD-A76B-01,NRAS,normal,      -0.019,413
2198246,TCGA-DJ-A3V0-01,NRAS,normal,      -1.023,542
1650472,TCGA-AB-2986-03,NRAS,normal,      -1.370,377
2385956,TCGA-KC-A4BV-01,NRAS,normal,       0.007,435
2193652,TCGA-CN-5366-01,NRAS,normal,      -0.270,627
1780082,TCGA-05-5429-01,NRAS,over,       2.835,417
1651077,TCGA-AA-3966-01,NRAS,normal,      -0.418,376
2340104,TCGA-XJ-A9DK-01,NRAS,normal,      -0.411,435
2187891,TCGA-A2-A3KC-01,NRAS,normal,      -0.880,414
2187715,TCGA-LD-A7W6-01,NRAS,normal,      -0.880,414
2339288,TCGA-6D-AA2E-01,NRAS,normal,      -1.489,416
1898099,TCGA-DK-A2HX-01,NRAS,normal,       0.423,413
2386210,TCGA-VS-A9V4-01,NRAS,normal,       0.082,415
1899757,TCGA-AN-A0FL-01,NRAS,normal,      -0.382,414
2187882,TCGA-A2-A3XZ-01,NRAS,over,       2.626,414
2121712,TCGA-ER-A19A-06,NRAS,normal,       1.338,540
1914101,TCGA-95-7043-01,NRAS,normal,      -1.044,417
2187735,TCGA-GM-A2DF-01,NRAS,normal,       1.085,414
2193650,TCGA-P3-A6SW-01,NRAS,normal,      -1.226,627
2193820,TCGA-CR-6473-01,NRAS,normal,       0.126,627
1338087,TCGA-28-2513-01,NRAS,normal,       0.379,329
2270176,TCGA-LN-A5U6-01,NRAS,normal,      -0.901,633
2121916,TCGA-DJ-A3UW-01,NRAS,normal,       0.190,542
1651586,TCGA-AH-6644-01,NRAS,normal,       0.152,375
2195206,TCGA-77-8133-01,NRAS,normal,      -1.182,418
2121526,TCGA-D3-A3C1-06,NRAS,normal,      -0.820,540
1651283,TCGA-DM-A1DB-01,NRAS,normal,      -0.094,376
1651613,TCGA-EF-5830-01,NRAS,normal,       0.112,375
2193283,TCGA-FJ-A3Z7-01,NRAS,normal,       0.914,413
2122174,TCGA-GE-A2C6-01,NRAS,normal,       0.345,542
2339950,TCGA-VP-A879-01,NRAS,normal,      -0.487,435
2193287,TCGA-LC-A66R-01,NRAS,normal,       1.136,413
2198317,TCGA-B5-A0JU-01,NRAS,normal,       1.005,419
1782861,TCGA-66-2785-01,NRAS,normal,       0.427,418
2121802,TCGA-GN-A26D-06,NRAS,normal,      -0.142,540
1779241,TCGA-C4-A0F0-01,NRAS,over,       5.474,413
1783389,TCGA-B5-A0JZ-01,NRAS,normal,      -0.500,419
1650962,TCGA-A6-6780-01,NRAS,normal,      -1.441,376
1914077,TCGA-78-7633-01,NRAS,normal,       0.054,417
2385937,TCGA-2A-AAYU-01,NRAS,normal,      -0.274,435
2122017,TCGA-EL-A4K6-01,NRAS,normal,      -1.384,542
